,Name,Compound,Description,Duration,End,Negative,Neutral,Positive,Price(USD),ROI(Pct),Start,Ticker,Timezone
n,Plentix,,Connecting and rewarding participants in online referral programs power by Blockchain Technology,14 days 00:00:00.000000000,2018-07-25 12:00:00,,,,0.0,0.0,2018-07-11 12:00:00,REFER,UTC+11
n,CriptoHub,,CriptoHub is a Brazilian cryptocurrency exchange bringing unique benefits Brazil,98 days 00:00:00.000000000,2018-07-27 00:00:00,,,,0.0,0.0,2018-04-20 00:00:00,CHBR,UTC--3
n,Valorem Foundation,,Valorem Foundation is building a niche ecommerce platform for 99 of the market,225 days 00:00:00.000000000,2018-07-28 03:00:00,,,,0.03,-0.9813,2017-12-15 03:00:00,VLR,UTC+0
n,Coinet,,Coinet Financing Platform is a decentralized P2P platform that will directly connect investors and project owners We will follow the DAICO model,36 days 00:00:00.000000000,2018-07-28 12:00:00,,,,0.0,0.0,2018-06-22 12:00:00,COT,UTC+0
n,IAqua,,Expansion of sustainable freshwater aquaculture facility in Australia to grow premium quality fish,91 days 00:00:00.000000000,2018-07-29 01:00:00,,,,0.0,0.0,2018-04-29 01:00:00,AQUAX,UTC+0
n,LendsBay,,LendsBay is system for trusted financial transactions between people based on transparency and blockchain technology,41 days 23:59:00.000000000,2018-07-29 23:59:00,,,,0.0,0.0,2018-06-18 00:00:00,LBT,UTC+3
n,Avinoc,,The Blockchain Solution disrupting the global General Aviation Business,16 days 00:00:00.000000000,2018-07-30 00:00:00,,,,0.0,0.0,2018-07-14 00:00:00,AVINOC,UTC+2
n,Playtness,,Tokenizing the world of fitness to create healthier lives for all around the globe using the power of blockchain technology,29 days 00:00:00.000000000,2018-07-30 12:00:00,,,,0.0,0.0,2018-07-01 12:00:00,PT,UTC+2
n,Kasko2go,,First blockchain community for safer driving and help drive down car insurance costs,28 days 23:59:00.000000000,2018-07-30 12:00:00,,,,0.0,0.0,2018-07-01 12:01:00,K2G,UTC+1
n,TrustedCars Flex,,AwardWinning German Company is changing Car Ownership forever by incorporating the magic of Blockchain Technology,49 days 14:00:00.000000000,2018-07-30 23:00:00,,,,0.0,0.0,2018-06-11 09:00:00,FLEX,UTC+2
n,Darico,,Monitor Trade Invest Spend,181 days 23:59:00.000000000,2018-07-30 23:59:00,,,,0.1,-0.8053,2018-01-30 00:00:00,DEC,UTC+1
n,Coins4Favors,,A decentralized blockchain powered peertopeer platform for favors and minijobs around the world,59 days 23:59:00.000000000,2018-07-30 23:59:00,,,,0.0,0.0,2018-06-01 00:00:00,C4F,UTC+0
n,SportsCastr FanChain,,Sports Token and Decentralized Ecosystem That Knows Your Favorite Team,31 days 00:00:00.000000000,2018-07-31 04:25:00,,,,0.0,0.0,2018-06-30 04:25:00,FANZ,UTC+2
n,PR Network,,PRnetwork is an incentivebased voting protocol designed to decentralized the reputation and value of everything,30 days 00:00:00.000000000,2018-07-31 12:12:00,,,,0.0,0.0,2018-07-01 12:12:00,XPR,UTC+0
n,Bounty Angels,,A solution for Bounty hunters For ICO For blockchain community For everyone,31 days 00:00:00.000000000,2018-08-01 00:00:00,,,,0.0,0.0,2018-07-01 00:00:00,BANG,UTC+0
n,Ligercoin,,LIGER is here with best processes swifter transactions and smartest thinking Its advanced features of safety and anonymity are ready to win hearts and games,45 days 14:55:00.000000000,2018-08-01 23:55:00,,,,0.0,0.0,2018-06-17 09:00:00,LIC,UTC+0
n,Starflow,,Starflow is a blockchainpowered ecosystem for the influencer economy,31 days 00:00:00.000000000,2018-08-04 09:00:00,,,,0.0,0.0,2018-07-04 09:00:00,STAR,UTC+1
n,Datareum,,Decentralized Marketplace for Data helping data providers take control of their data,65 days 00:00:00.000000000,2018-08-06 12:00:00,,,,0.0,0.0,2018-06-02 12:00:00,DTN,UTC+0
n,STREAMITY,,The key element of STREAMITY is StreamDesk decentralized application for exchange of cryptocurrency to fiat,42 days 00:00:00.000000000,2018-08-06 12:00:00,,,,0.0,0.0,2018-06-25 12:00:00,STM,UTC--8
n,BotChain,,Infrastructure for Trust and Audit of AI Systems It helps with increased adoption of AI,31 days 00:00:00.000000000,2018-08-08 17:40:00,,,,0.0,0.0,2018-07-08 17:40:00,BOTC,UTC--5
n,Codex Protocol,,A decentralized registry for unique assets which makes use of Blockchain to verify and authenticate ownership of prized assets,15 days 23:59:00.000000000,2018-08-08 23:59:00,,,,0.0,0.0,2018-07-24 00:00:00,CODX,UTC+0
n,MyDFS,,Blockchainpowered daily fantasy sports which brings more efficiency for optimal user experience,31 days 23:59:00.000000000,2018-08-10 23:59:00,,,,0.0,0.0,2018-07-10 00:00:00,MYDFS,UTC+0
n,MIB COIN,,MIB coin is a smartphonebased Blockchain network which ensures efficient use of power through simplified coin mining,21 days 23:59:00.000000000,2018-08-10 23:59:00,,,,0.0,0.0,2018-07-20 00:00:00,MIB,UTC+0
n,INGOT Coin,,Creating a onestopshop Ecosystem that will link the Crypto markets to the current financial markets,41 days 23:59:00.000000000,2018-08-11 23:59:00,,,,0.0,0.0,2018-07-01 00:00:00,IC,UTC+0
n,MetaMorph Pro,,Allinone Exchange to Secure Manage and Trade Cryptocurrencies It Presents Users with Convenience,47 days 00:00:00.000000000,2018-08-14 00:00:00,,,,0.0,0.0,2018-06-28 00:00:00,METM,UTC--5
n,B21,,Your personal wealth manager for cryptoassets to help maximize profits,30 days 00:01:00.000000000,2018-08-14 17:14:00,,,,0.0,0.0,2018-07-15 17:13:00,B21,UTC+0
n,Hybrid Betting,,The unique platform in the world where betting is a different game,62 days 00:00:00.000000000,2018-08-15 12:00:00,,,,0.0,0.0,2018-06-14 12:00:00,HYB,UTC+0
n,AllSpark,,AllSpark Chain is a public blockchain where content creators advertisers and social media users coexist in a reciprocal sharing economy,23 days 23:59:00.000000000,2018-08-15 23:59:00,,,,0.0,0.0,2018-07-23 00:00:00,ASk,UTC+0
n,Lambda,,A disruptor in blockchainbased storage solution The chain provides millions of Requests per Second RPS through sharding technology,14 days 23:59:00.000000000,2018-08-15 23:59:00,,,,0.0,0.0,2018-08-01 00:00:00,Lamb,UTC+8
n,Tip Blockchain,,Powering mass adoption of cryptocurrency through discovery of information on the blockchain,27 days 23:59:00.000000000,2018-08-17 23:59:00,,,,0.0,0.0,2018-07-21 00:00:00,TIP,UTC+0
n,OSA DC,,The worlds first decentralized AIdriven marketplace providing realtime solutions to retailers manufacturers and consumers,31 days 00:00:00.000000000,2018-08-20 18:07:00,,,,0.0,0.0,2018-07-20 18:07:00,OSA,UTC+0
n,ArticleX,,The first Publishing Platform for the Blockchain era  benefiting both publishers and visitors,66 days 12:00:00.000000000,2018-08-20 23:59:00,,,,0.0,0.0,2018-06-15 11:59:00,ARTX,UTC+0
n,IAME Identity,,Making compromised information hackworthless It makes use of distributed ledger system to ensure that peoples identifications are secure,51 days 23:58:00.000000000,2018-08-24 23:59:00,,,,0.0,0.0,2018-07-04 00:01:00,IAM,UTC+0
n,Trilliant,,Fractional Ownership Programs for Cryptocurrency ATMs Trilliant makes the highly lucrative cryptocurrency ATM business accessible to everyone,14 days 00:00:00.000000000,2018-08-25 00:00:00,,,,0.0,0.0,2018-08-11 00:00:00,TRIL,UTC+2
n,Ubcoin Market,,Exchange Cryptocurrency for Real Goods and Vice VersaUbCoin makret makes a real life case for cryptocurrency transactions,147 days 23:58:00.000000000,2018-08-27 23:59:00,,,,0.0,0.0,2018-04-02 00:01:00,UBC,UTC+0
n,LendChain,,LendChain is a distributed digital asset financial services platform based on the GXChain providing digital asset holders with financing investment insurance and other financial services,2 days 00:00:00.000000000,2018-08-30 12:00:00,,,,0.0,0.0,2018-08-28 12:00:00,LV,UTC+8
n,IOTW,,A cryptocurrency for IOT purchase supply chain and aftersales services transactions,31 days 00:00:00.000000000,2018-08-31 00:00:00,,,,0.0,0.0,2018-07-31 00:00:00,IOTW,UTC+8
n,Lantah,,Borderless marketplace connecting global trade and disrupting commerce giants through the implementation of Blockchain,175 days 00:00:00.000000000,2018-08-31 06:44:00,,,,0.0,0.0,2018-03-09 06:44:00,GRAM,UTC--4
n,TruePlay,,Fully functioning platform created for integration of blockchain tech into online gambling projects,108 days 23:59:00.000000000,2018-08-31 23:59:00,,,,0.0,0.0,2018-05-15 00:00:00,TPLAY,UTC+3
n,EO.Trade,,Leading Online Broker ExpertOption introduces the EO ecosystem EOTrade cryptoexchange EOFinance wallet and EONews portal,46 days 14:59:00.000000000,2018-08-31 23:59:00,,,,0.0,0.0,2018-07-16 09:00:00,EO,UTC+0
n,ImmVRse,,Decentralised platform for VR Content Creators Brands and Viewers by incorporating the power of Blockchain Technology,62 days 00:00:00.000000000,2018-09-07 00:00:00,,,,0.0,-0.9438,2018-07-07 00:00:00,IMVR,UTC+0
n,Fysical,,Fysical is the infrastructure for the transparent and compliant exchange of location data,4 days 00:00:00.000000000,2018-09-07 00:00:00,,,,0.0,0.0,2018-09-03 00:00:00,FYS,UTC+0
n,WeiCrowd,,End to end ICO lifecycle management and exchange solution with incubation Right Startups Right Funding And Right Growth,120 days 00:00:00.000000000,2018-09-12 00:00:00,,,,0.0,0.0,2018-05-15 00:00:00,WEIS,UTC+8
n,Pavocoin,,Pavo provides an intelligent stateoftheart IoT blockchain solution for the global agriculture ecosystem,39 days 00:00:00.000000000,2018-09-15 00:00:00,,,,0.0,0.0,2018-08-07 00:00:00,PAVO,UTC+0
n,DenchMusic,,Dench Music ICO merges the Music Industry and Blockchain together to give music lovers the best experience,31 days 00:00:00.000000000,2018-09-15 00:00:00,,,,0.0,0.0,2018-08-15 00:00:00,MIC,UTC+0
n,Viva,,Viva Easy simple and convenient way of Crowdfunding mortgages on the blockchain,155 days 00:00:00.000000000,2018-09-18 00:00:00,,,,0.0,0.0,2018-04-16 00:00:00,VIVA,UTC+0
n,MedBlox,,Driving Health Care Innovation Through Patient Centric Interoperability,31 days 00:00:00.000000000,2018-09-19 20:00:00,,,,0.0,0.0,2018-08-19 20:00:00,MDBLX,UTC--5
n,Chynge,,Worlds First Payment Token with No FX Risk Instant Free and Safe Payments with Smart Compliance,89 days 23:59:00.000000000,2018-09-25 23:59:00,,,,0.0,0.0,2018-06-28 00:00:00,XCLP,UTC+8
n,PingPaid,,New payment system that uses any cryptocurrency or the PingPaid token to pay or receive payment on the blockchain for no or minimal fees,91 days 00:00:00.000000000,2018-09-30 00:00:00,,,,0.0,0.0,2018-07-01 00:00:00,PPD,UTC--5
n,Beaxy Exchange,,Beaxy aims to create the ultimate allinone cryptocurrency exchange with more tools at your disposal than ever before and a user experience that is unmatched,29 days 00:00:00.000000000,2018-09-30 00:00:00,,,,0.0,0.0,2018-09-01 00:00:00,BXY,UTC+0
n,CitiCash,,CitiCash is one of the worlds first cryptocurrencies that will enable the general public to enter the world of modern digital money with ease,28 days 12:00:00.000000000,2018-09-30 00:00:00,,,,0.0,0.0,2018-09-01 12:00:00,CCH,UTC+2
n,Techrod,,Revolutionizing ElectionsConsensus decision making Process,202 days 00:00:00.000000000,2018-09-30 12:00:00,,,,0.0,0.0,2018-03-12 12:00:00,TKD,UTC+1
n,Invest in Brokers,,Social trustless copytrading through API services designed for beginning and experienced cryptocurrency traders,46 days 00:00:00.000000000,2018-09-30 12:00:00,,,,0.0,0.0,2018-08-15 12:00:00,INV,UTC+0
n,LEXIT,,LEXIT is the first online marketplace that allows entrepreneurs to trade IP copyrights code and even sell entire startups,103 days 11:59:00.000000000,2018-09-30 12:00:00,,,,0.0,0.0,2018-06-19 00:01:00,LXT,UTC+0
n,Ubex,,Ubex is a global decentralized advertising exchange where companies advertise effectively while publishers profitably tokenize ad slots on their resources,132 days 00:00:00.000000000,2018-09-30 14:00:00,,,,0.0,-0.9393,2018-05-21 14:00:00,UBEX,UTC+0
n,Tutellus,,Tutellus is the biggest online educational collaborative platform in the Spanishspeaking world,110 days 23:59:00.000000000,2018-09-30 23:59:00,,,,0.0,0.0,2018-06-12 00:00:00,TUT,UTC+0
n,Accounting Blockchain,,The future of accounting saving businesses billions and sparing the individual sole reliance on expensive accountants,77 days 13:59:00.000000000,2018-09-30 23:59:00,,,,0.0,0.0,2018-07-15 10:00:00,TAB,UTC+0
n,Gabro,,GabroTech is Democratising loyalty rewards using Blockchain Technology This will disrupt the loyalty and rewards system,61 days 23:59:00.000000000,2018-09-30 23:59:00,,,,0.0,0.0,2018-07-31 00:00:00,GBO,UTC+8
n,Provoco,,Provoco is the new generation of blockchainempowered social challenge network for mass users,183 days 00:00:00.000000000,2018-10-01 12:00:00,,,,0.0,0.0,2018-04-01 12:00:00,VOCO,UTC+0
n,RAWG,,RAWG is a Video game discovery platform that converts your skills into goods and services,30 days 00:00:00.000000000,2018-10-05 00:00:00,,,,0.0,0.0,2018-09-05 00:00:00,RAWG,UTC+0
n,Varanida,,Building a better Internet through a decentralized advertising and content solution,52 days 00:00:00.000000000,2018-10-06 12:00:00,,,,0.0,0.0,2018-08-15 12:00:00,VAD,UTC+1
n,Alchemy Coin,,AFI is the first security token being backed by financial derivatives and powered by Blockchain Technology,42 days 12:00:00.000000000,2018-10-09 00:00:00,,,,0.0,0.0,2018-08-27 12:00:00,AFI,UTC--5
n,Multiven MOM,,The worlds first blockchainbased marketplace for the global 3 Trillion IT products and services Industry,100 days 23:58:00.000000000,2018-10-09 23:59:00,,,,0.0,0.0,2018-07-01 00:01:00,MTC,UTC+1
n,Sansox,,The Power of Clean Water through the efficient use of technology powered by Blockchain,29 days 05:00:00.000000000,2018-10-10 00:00:00,,,,0.0,0.0,2018-09-10 19:00:00,AQUA,UTC+1
n,Bidipass,,Secure identity for everyone through the application of blockchain technology which brings unrivaled transparency,56 days 00:00:00.000000000,2018-10-11 00:00:00,,,,0.0,0.0,2018-08-16 00:00:00,BDP,UTC+0
n,UTEMIS,,The First B2B ecommerce Token that Creates a Single Economic Space for Companies in Latin America To Regain New Net Growth,28 days 00:00:00.000000000,2018-10-14 17:00:00,,,,0.0,0.0,2018-09-16 17:00:00,UTS,UTC+1
n,Conventment,,IoT B2B logistics for the legal cannabis industry powered by Ethereum,14 days 23:59:00.000000000,2018-10-14 23:59:00,,,,0.0,0.0,2018-09-30 00:00:00,CNVT,UTC--5
n,ZICHAIN,,Blockchain asset management ecosystem  An allinone investment tool,44 days 00:00:00.000000000,2018-10-15 00:00:00,,,,0.0,0.0,2018-09-01 00:00:00,ZCN,UTC+0
n,RONALDINHO SOCCER COIN,,Creating a key coin for Soccer World and fusing the power of Blockchain Technology,52 days 00:00:00.000000000,2018-10-17 00:00:00,,,,0.0,0.0,2018-08-26 00:00:00,RSC,UTC+0
n,Perlin,,A supercomputer in the palm of your hand Perlin is a bleedingfast ledger with a powerful compute layer,25 days 15:59:00.000000000,2018-10-26 23:59:00,,,,0.0,0.0,2018-10-01 08:00:00,PERL,UTC+1
n,Powerchain,,Multifactorial solution for payment with cryptocurrencies and cryptotokens for realworld use,37 days 00:00:00.000000000,2018-10-28 09:00:00,,,,0.0,0.0,2018-09-21 09:00:00,PCX,UTC+8
n,CCET Project,,Extend renewable energy and blockchainify carbon emissions to solve problem,30 days 00:00:00.000000000,2018-10-30 00:00:00,,,,0.0,0.0,2018-09-30 00:00:00,CCET,UTC+0
n,100Tokens,,We believe that coin exchange value is strongly connected with its utilization strategy Thats why we propose you a coin which can be used as a payment option in at least 100 companies,20 days 23:59:00.000000000,2018-10-30 23:59:00,,,,0.0,0.0,2018-10-10 00:00:00,OHC,UTC+0
n,Svper,,Redefining Online Socializing by revolutionizing and revamping the space using Blockchain Technology,30 days 00:00:00.000000000,2018-10-31 00:00:00,,,,0.0,0.0,2018-10-01 00:00:00,SVP,UTC+0
n,Vibeo,,A new Era of SocialInstant Messaging app which incorporates Blockchain Technology,29 days 00:00:00.000000000,2018-10-31 00:00:00,,,,0.0,0.0,2018-10-02 00:00:00,VBEO,UTC+0
n,SamBanx,,Connecting cryptocurrency and digital assets to EU classic banks accounts,30 days 00:00:00.000000000,2018-10-31 00:00:00,,,,0.0,0.0,2018-10-01 00:00:00,SAM,UTC+0
n,Wyzerr,,Wyzerr will facilitate the turning of AI feedback data into tasks and insights for the different roles within a company,30 days 00:00:00.000000000,2018-10-31 00:00:00,,,,0.0,0.0,2018-10-01 00:00:00,WZR,UTC+0
n,dona,,dona Coin to make world a little bit better with donation using blockchain technology,60 days 08:00:00.000000000,2018-10-31 09:00:00,,,,0.0,0.0,2018-09-01 01:00:00,DNC,UTC+0
n,Cloudbric,,Secure your cryptocurrency and digital assets on the Blockchain with Cloudbric,9 days 00:00:00.000000000,2018-10-31 11:00:00,,,,0.0,0.0,2018-10-22 11:00:00,CLB,UTC+0
n,Giza Device,,Hardware Wallet  Password Manager,30 days 00:00:00.000000000,2018-10-31 12:00:00,,,,0.0,0.0,2018-10-01 12:00:00,GIZA,UTC+0
n,Curaizon,,Improving Healthcare Reducing Costs  Saving Lives through the power of Blockchain Technology,144 days 23:59:00.000000000,2018-10-31 12:00:00,,,,0.0,0.0,2018-06-08 12:01:00,CTKN,UTC+0
n,8 Circuit Studios – Wave 2,,We build video games digital assets and tools for blockchain that empower players and developers,30 days 06:59:00.000000000,2018-10-31 23:59:00,,,,0.0,0.0,2018-10-01 17:00:00,8BT,UTC+0
n,Boomstarter.Network,,Blockchain to enable Startups to Make Money Worldwide and help with Revenue,126 days 23:59:00.000000000,2018-10-31 23:59:00,,,,0.0,0.0,2018-06-27 00:00:00,BC,UTC+3
n,GNY,,Decentralized Machine Learning Platform making use of Blockchain Technology,59 days 00:00:00.000000000,2018-11-01 12:00:00,,,,0.0,0.0,2018-09-03 12:00:00,GNY,UTC+0
n,Argyle Coin,,Decentralized Marketplace for Diamonds using Blockchain Technology for an effective system,54 days 10:59:00.000000000,2018-11-10 23:59:00,,,,0.0,0.0,2018-09-17 13:00:00,RGL,UTC+0
n,Miner Edge,,Miner Edge is a strategized diversified and crowdfunded mining facility,75 days 00:00:00.000000000,2018-11-11 00:00:00,,,,0.0,0.0,2018-08-28 00:00:00,MET,UTC+0
n,KamaGames Token Sale. Not an,,KamaGames Tokens KGT is an industry first in providing ingame sales of services to its users,35 days 11:59:00.000000000,2018-11-12 23:59:00,,,,0.0,0.0,2018-10-08 12:00:00,KGT,UTC+0
n,VogoV,,Decentralized Porn Studio with a unified adultindustry cryptocurrency OGO coin that provides much more utility than just being a paymen,49 days 00:00:00.000000000,2018-11-14 12:00:00,,,,0.0,0.0,2018-09-26 12:00:00,OGO,UTC+0
n,JULLAR,,JULLAR project  The global eradication of Shitcoins from the cryptocurrency market,93 days 00:00:00.000000000,2018-11-21 00:00:00,,,,0.0,0.0,2018-08-20 00:00:00,JUL,UTC+3
n,Smart Trip Platform,,A blockchainenabled ecosystem that connects travelers and travel service providers to create unforgettable trips,165 days 00:00:00.000000000,2018-11-23 01:00:00,,,,0.0,0.0,2018-06-11 01:00:00,TASH,UTC+0
n,M2O,,M2O aims to afford users the dreamlife by integrating existing mileage and points market to build global membership services through Blockchain,25 days 00:00:00.000000000,2018-11-23 07:00:00,,,,0.0,0.0,2018-10-29 07:00:00,M2O,UTC+0
n,PlayChip,,The Universal Gaming Token Backed by The Power of Blockchain Technology,7 days 00:00:00.000000000,2018-11-28 00:00:00,,,,0.0,0.0,2018-11-21 00:00:00,PLA,UTC--4
n,LUDCOIN,,LudCoin is a cryptocurrency or token created for online gamers and gaming world,213 days 00:00:00.000000000,2018-11-30 00:00:00,,,,0.0,0.0,2018-05-01 00:00:00,LUD,UTC+0
n,Black Insurance,,Marketplace for insurance brokers and investors on Blockchain to help provide clientspecific solutions,28 days 23:59:00.000000000,2018-11-30 09:00:00,,,,0.0,0.0,2018-11-01 09:01:00,BLCK,UTC+0
n,RevenYOU,,AI and Robots trade better than humans and we have put it in an app,114 days 12:00:00.000000000,2018-11-30 12:00:00,,,,0.0,0.0,2018-08-08 00:00:00,YOUtoken,UTC+1
n,Tkeycoin,,Tkeycoin DAO is a cryptographic decentralized platform built on the mechanism of artificial intelligence opening a new world of opportunities for people and business,213 days 00:00:00.000000000,2018-11-30 12:00:00,,,,0.0,0.0,2018-05-01 12:00:00,TCD,UTC+0
n,RecordsKeeper,,RecordsKeeper is an OpenSource Public Platform with an independant Mineable Blockchain for Record Keeping  Data Security,60 days 23:59:00.000000000,2018-11-30 23:59:00,,,,0.0,0.0,2018-10-01 00:00:00,XRK,UTC+2
n,GOeureka,,NextGen solution shaping the future of online hotel booking using Blockchain Technology,81 days 23:59:00.000000000,2018-11-30 23:59:00,,,,0.0,0.0,2018-09-10 00:00:00,GOT,UTC+8
n,Arianee,,SmartLink connecting owners assets  brands The first perpetual anonymous and trusted record of all global assets enabling a revolutionary link between owners and brands,61 days 00:00:00.000000000,2018-12-01 00:00:00,,,,0.0,0.0,2018-10-01 00:00:00,ARIA,UTC+0
n,One+1,,A token that integrates business and charity into a single effective ecosystem,77 days 00:00:00.000000000,2018-12-01 12:00:00,,,,0.0,0.0,2018-09-15 12:00:00,CHK,UTC+0
n,Empleos.io,,Jobs Marketplace powered by Blockchain Technology to revolutionize the Job Market,20 days 00:00:00.000000000,2018-12-05 00:00:00,,,,0.0,0.0,2018-11-15 00:00:00,PLEO,UTC+0
n,AIAR,,AIAR is democratizing education for 25 billion people with a 360 degree microlearning app,148 days 23:59:00.000000000,2018-12-05 23:59:00,,,,0.0,0.0,2018-07-10 00:00:00,EdToken,UTC+2
n,Verifier,,Verifier is a blockchain based solution designed to verify identity events deals and any other kind of data,30 days 00:00:00.000000000,2018-12-15 00:00:00,,,,0.0,0.0,2018-11-15 00:00:00,VRF,UTC+3
n,Modern Finance Chain,,We are a smart contract platform with direct commerce integration for the easy use of cryptos,61 days 11:59:00.000000000,2018-12-15 23:59:00,,,,0.0,0.0,2018-10-15 12:00:00,MFX,UTC+0
n,NHCT,,Blockchain Powered Ecosystem For Total Health and rewards you for being healthconscious,30 days 23:59:00.000000000,2018-12-15 23:59:00,,,,0.0,0.0,2018-11-15 00:00:00,NHCT,UTC--5
n,Tanibox,,Smart agriculture platform for sustainable food system through the use of Blockchain Technology,153 days 00:00:00.000000000,2018-12-18 00:00:00,,,,0.0,0.0,2018-07-18 00:00:00,TACO,UTC+8
n,LaneAxis,,Shipper Carrier Direct Optimization Platform using Blockchain Technology for a better system,91 days 18:59:00.000000000,2018-12-21 23:59:00,,,,0.0,0.0,2018-09-21 05:00:00,AXIS,UTC--7
n,genEOS,,genEOS is a business and technology ecosystem that delivers blockchain to enterprise,180 days 00:00:00.000000000,2018-12-23 16:00:00,,,,0.0,0.0,2018-06-26 16:00:00,genEOS,UTC+0
n,Verv (VLUX),,VLUX by Verv  Creating a new energy marketplace thats powered by data,39 days 00:00:00.000000000,2018-12-28 15:00:00,,,,0.0,0.0,2018-11-19 15:00:00,VLX,UTC+1
n,Treon,,Utilities Bill Payments Made Simple Pay telecom electricity gas and water bills with one click,206 days 00:00:00.000000000,2018-12-31 00:00:00,,,,0.0,0.0,2018-06-08 00:00:00,TXO,UTC+0
n,Dominium,,The worlds first global property platform on the Blockchain to help ensure a more effective system,119 days 00:00:00.000000000,2018-12-31 11:00:00,,,,0.0,0.0,2018-09-03 11:00:00,DOM,UTC+0
n,Bithemoth,,Bithemoth is an advanced allencompassing cryptocurrency exchange platform that is set to revolutionize the cryptoindustry,30 days 23:59:00.000000000,2018-12-31 11:59:00,,,,0.0,0.0,2018-11-30 12:00:00,,UTC+2
n,Vite,,Peer to peer ridesharing built for the blockchain generation and powered by Vitecoin Token VT,16 days 05:00:00.000000000,2018-12-31 23:00:00,,,,0.0,0.0,2018-12-15 18:00:00,VT,UTC+0
n,REBGLO,,Rebooting The Global Economy Through Energy Circulation through the power of Blockchain Technology,30 days 23:59:00.000000000,2018-12-31 23:59:00,,,,0.0,0.0,2018-12-01 00:00:00,REB,UTC+0
n,GaxCoin,,Using Blockchain Technology to transform the workings of the travel Education Betting and CryptoMarket industries,120 days 23:59:00.000000000,2019-01-06 23:59:00,,,,0.0,0.0,2018-09-08 00:00:00,GAX,UTC+0
n,DINNGO,,The Mobile Digital Currency Exchange to help facilitate the cryptocurrency and Blockchain economy,31 days 00:00:00.000000000,2019-01-15 00:00:00,,,,0.0,0.0,2018-12-15 00:00:00,DGO,UTC+0
n,InnovaMinex,,The purest gold at a lower price tracked by utilizing Blockchain Technology,61 days 00:00:00.000000000,2019-01-26 11:00:00,,,,0.0,0.0,2018-11-26 11:00:00,INX,UTC+1
n,Verasity,,Verasity is a nextgeneration video sharing platform designed to liberate creators and benefit viewers,70 days 11:59:00.000000000,2019-01-29 23:59:00,,,,0.0,0.0,2018-11-20 12:00:00,VRA,UTC--5
n,Gigzi,,Gigzi is a set of interconnected digital applications and services enabling users to manage their wealth independently,68 days 12:01:00.000000000,2019-01-31 00:01:00,,,,0.0,0.0,2018-11-23 12:00:00,GZB,UTC+0
n,MOBU,,MoBUS is a Decentralized ICO which is presenting the space with The Future of Security Tokens,61 days 00:00:00.000000000,2019-01-31 11:00:00,,,,0.0,0.0,2018-12-01 11:00:00,MOBU,UTC+0
n,REuse cash,,REuse Cash is aimed to create a Recycling System that pays the User  ,30 days 00:00:00.000000000,2019-01-31 12:00:00,,,,0.0,0.0,2019-01-01 12:00:00,RECSH,UTC+0
n,HUSSY io,,HUSSY is Disrupting the Oldest Profession a distributed escorting and due diligence infrastructure,30 days 00:00:00.000000000,2019-01-31 12:00:00,,,,0.0,0.0,2019-01-01 12:00:00,HUS,UTC+0
n,Superwallet,,A solution to solve the issues concerning secure private key storage  recovery anonymous  known user identification and micropayments,122 days 00:00:00.000000000,2019-01-31 14:00:00,,,,0.0,0.0,2018-10-01 14:00:00,KEYO,UTC+1
n,Football Bitcademy,,Football marketplace with AI and Players predictions Bitcademy is multidimensional,30 days 23:59:00.000000000,2019-01-31 23:59:00,,,,0.0,0.0,2019-01-01 00:00:00,BTMG,UTC+0
n,Buying.com,,The Buying Power of Millions in the hands of individuals through the power of Blockchain Technology,61 days 23:59:00.000000000,2019-01-31 23:59:00,,,,0.0,0.0,2018-12-01 00:00:00,BUY,UTC+0
n,Pantercon,,Pantercon reinvents corporate financing and supports startups Next generation startup and business network,61 days 23:59:00.000000000,2019-01-31 23:59:00,,,,0.0,0.0,2018-12-01 00:00:00,PANX,UTC+3
n,Lynked.World,,Lynking the World through the power and efficacy of Blockchain Technology,21 days 00:00:00.000000000,2019-02-10 23:59:00,,,,0.0,0.0,2019-01-20 23:59:00,LYNK,UTC+2
n,Raido Financial,,The Global Fintech Ecosystem being made more efficient through the power of Blockchain Technology,31 days 00:00:00.000000000,2019-02-15 00:00:00,,,,0.0,0.0,2019-01-15 00:00:00,RF,UTC+2
n,Blue Chip Vision,,Blue Chip Vision BCV is an Alternative Digital Future Based on the Blockchain,60 days 00:00:00.000000000,2019-02-25 23:59:00,,,,0.0,0.0,2018-12-27 23:59:00,BCV,UTC+0
n,PRIMARY,,PRIMARY is a system created to engage cooperation participation and knowledge transfer in the digital industry,180 days 00:00:00.000000000,2019-02-28 14:00:00,,,,0.0,0.0,2018-09-01 14:00:00,PRY,UTC+1
n,Weave,,The universal cryptocurrency for Virtual and Augmented Reality powered by Blockchain Technology,119 days 23:59:00.000000000,2019-04-30 23:59:00,,,,0.0,0.0,2019-01-01 00:00:00,WVR,UTC+0
n,VANM,,VANM is a local search engine for products and services distributing advertising revenue among users,120 days 00:00:00.000000000,2019-05-01 00:00:00,,,,0.0,0.0,2019-01-01 00:00:00,VANM,UTC+0
n,SaltMine,,Providing The Infrastructures For Blockchain Technology and wider cryptocurrency adoption,30 days 00:00:00.000000000,2019-05-07 06:12:00,,,,0.0,0.0,2019-04-07 06:12:00,NACL,UTC--7
